Timestamp,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
2024-12-25 18:16:01,789,797,806,781,772,-2.22,-3.93,8.24,0.96,0.34,-0.01
2024-12-25 18:16:02,788,789,793,777,771,-3.05,-3.87,9.89,-0.23,-0.08,-0.01
2024-12-25 18:16:02,788,788,798,777,770,-3.32,-4.75,8.56,-0.72,-0.17,-0.13
2024-12-25 18:16:02,791,790,804,778,772,-3.31,-4.92,8.70,-0.16,-0.15,-0.19
2024-12-25 18:16:02,787,790,799,853,780,-2.98,-5.94,9.67,-0.11,-0.40,-0.06
2024-12-25 18:16:02,778,782,794,875,793,-2.58,-4.80,8.81,0.07,0.14,0.17
2024-12-25 18:16:03,774,782,793,874,784,-3.53,-5.40,7.41,-1.58,-0.26,0.11
2024-12-25 18:16:03,778,781,796,869,781,-3.25,-6.79,6.09,-0.76,-0.20,0.14
2024-12-25 18:16:03,775,781,795,879,790,-3.78,-7.75,5.75,-0.02,1.09,-0.03
2024-12-25 18:16:03,770,779,791,877,784,-4.32,-7.76,5.45,0.51,1.10,-0.23
2024-12-25 18:16:03,766,775,787,877,784,-5.12,-7.15,5.41,-0.01,0.34,-0.00
2024-12-25 18:16:04,768,775,791,880,784,-4.36,-6.92,5.29,0.05,0.01,-0.15
2024-12-25 18:16:04,769,774,789,876,783,-4.38,-7.19,5.52,-0.10,0.07,-0.07
2024-12-25 18:16:04,767,775,789,875,785,-4.77,-7.36,5.28,-0.06,-0.02,0.00
2024-12-25 18:16:04,770,774,789,876,784,-4.62,-7.22,5.37,-0.11,0.07,0.04
2024-12-25 18:16:04,769,775,788,876,784,-4.75,-7.17,5.20,-0.06,0.01,0.02
2024-12-25 18:16:04,771,774,787,876,783,-4.72,-7.12,5.26,0.03,-0.05,-0.02
2024-12-25 18:16:05,769,776,789,877,786,-4.75,-7.13,5.66,-0.07,0.06,-0.02
2024-12-25 18:16:05,771,774,787,874,784,-4.48,-7.15,5.41,-0.05,-0.06,-0.06
2024-12-25 18:16:05,771,776,790,876,785,-4.53,-7.25,5.50,-0.03,0.03,-0.00
