Timestamp,Flex1,Flex2,Flex3,Flex4,Flex5,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
2024-12-29 15:15:39,789,776,894,843,786,-2.18,-9.44,2.21,-0.05,0.00,-0.00
2024-12-29 15:15:39,789,776,897,842,787,-2.20,-9.39,2.16,-0.07,0.02,-0.10
2024-12-29 15:15:39,787,776,893,842,786,-1.61,-9.11,1.96,0.39,-0.33,-0.65
2024-12-29 15:15:39,790,777,893,842,786,0.94,-9.58,3.52,0.90,-0.47,-0.73
2024-12-29 15:15:39,789,775,895,841,786,0.72,-9.49,5.37,0.48,-0.30,-0.04
2024-12-29 15:15:40,788,776,891,839,785,1.18,-8.75,5.85,-0.14,-0.06,0.14
2024-12-29 15:15:40,788,776,892,841,785,0.49,-8.75,5.44,-0.04,-0.07,0.02
2024-12-29 15:15:40,789,776,892,841,783,0.57,-8.78,5.36,-0.03,0.07,-0.03
2024-12-29 15:15:40,791,775,891,839,784,1.49,-9.12,6.01,-0.64,0.23,-0.34
2024-12-29 15:15:40,788,776,891,839,785,0.94,-9.07,3.70,-0.37,0.31,0.19
2024-12-29 15:15:40,789,777,893,837,784,-0.00,-9.99,3.34,-0.72,0.28,0.48
2024-12-29 15:15:41,789,776,892,837,785,-1.76,-9.49,1.58,-0.29,0.12,0.50
2024-12-29 15:15:41,790,776,891,839,784,-2.34,-9.39,1.67,0.02,0.05,0.13
2024-12-29 15:15:41,789,773,891,837,782,-1.74,-9.68,2.09,0.04,0.05,-0.04
2024-12-29 15:15:41,788,773,890,837,783,-2.30,-9.32,1.79,-0.14,-0.01,-0.21
2024-12-29 15:15:41,789,776,891,837,784,-0.06,-9.83,2.64,0.48,-0.21,-0.54
2024-12-29 15:15:42,789,774,890,837,783,-0.12,-9.64,3.25,0.25,-0.23,-0.38
2024-12-29 15:15:42,788,774,892,837,784,1.26,-9.39,4.31,0.62,-0.46,-0.25
2024-12-29 15:15:42,790,776,892,837,783,1.24,-9.40,5.29,0.10,-0.15,-0.00
2024-12-29 15:15:42,787,775,890,838,783,0.90,-8.97,5.04,-0.07,-0.01,0.02
2024-12-29 15:15:42,788,774,891,837,783,1.33,-8.99,4.82,0.02,-0.01,0.03
2024-12-29 15:15:43,790,776,892,836,783,0.99,-8.91,4.81,-0.05,0.02,-0.01
2024-12-29 15:15:43,790,775,890,838,783,1.65,-9.37,5.64,-0.42,0.41,-0.21
2024-12-29 15:15:43,788,774,889,837,784,0.81,-9.37,3.91,-0.53,0.47,0.31
2024-12-29 15:15:43,791,774,890,837,784,-0.35,-9.59,2.75,-0.51,0.30,0.59
2024-12-29 15:15:43,789,774,892,836,784,-1.59,-9.32,2.15,-0.20,0.11,0.39
2024-12-29 15:15:43,789,774,891,838,784,-2.32,-9.45,2.11,0.08,0.03,0.02
2024-12-29 15:15:44,788,775,892,836,783,-2.09,-9.40,2.22,-0.07,0.05,-0.08
2024-12-29 15:15:44,786,775,891,837,783,-1.23,-9.65,2.16,0.31,-0.14,-0.45
2024-12-29 15:15:44,787,775,892,836,784,-0.35,-9.93,2.90,0.36,-0.19,-0.49
2024-12-29 15:15:44,790,775,890,837,785,0.85,-9.45,4.66,0.76,-0.54,-0.29
2024-12-29 15:15:44,788,774,888,837,783,1.49,-9.11,5.78,0.19,-0.33,-0.11
2024-12-29 15:15:45,791,774,890,837,785,1.47,-8.68,5.55,0.03,-0.01,0.07
2024-12-29 15:15:45,787,774,891,836,784,1.56,-8.50,5.58,-0.05,0.05,-0.01
2024-12-29 15:15:45,789,774,889,836,783,1.40,-8.71,5.45,-0.07,0.12,-0.03
2024-12-29 15:15:45,789,774,890,837,783,1.42,-8.94,5.43,-0.34,0.33,-0.13
2024-12-29 15:15:45,788,773,890,837,783,1.36,-9.48,4.60,-0.66,0.46,0.18
